names	wls_fam	wls_gen	e	hh	lat	lon	pop	wcode	iso	I	you	we	this	that	who	what	not	all	many	one	two	big	long	small	woman	man	person	fish	bird	dog	louse	tree	seed	leaf	root	bark	skin	flesh	blood	bone	grease	egg	horn	tail	feather	hair	head	ear	eye	nose	mouth	tooth	tongue	claw	foot	knee	hand	belly	neck	breast	heart	liver	drink	eat	bite	see	hear	know	sleep	die	kill	swim	fly	walk	come	lie	sit	stand	give	say	sun	moon	star	water	rain	stone	sand	earth	cloud	smoke	fire	ash	burn	path	mountain	red	green	yellow	white	black	night	hot	cold	full	new	good	round	dry	name
SAN_BARTOLOME_AYAUTLA	OM	POPOLOCAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Popolocan,Mazatec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Popolocan-Mazatecan,Mazatecan,ValleyMazatec,Ayautlic	18.02	-96.73	3700		vmy	a	hi	ca5e	XXX	XXX	XXX	XXX	XXX	XXX	XXX	nku	ho	XXX	XXX	XXX	XXX	XXX	Suta	ti	XXX	th~iuna5a	nati	ya	XXX	Ska	XXX	XXX	th~iuSi	XXX	hi	ninta	XXX	XXX	ntihare	XXX	XXX	XXX	XXX	5aha	Sku, Skw~a	nteth~u	XXX	nte75a	nahai	XXX	XXX	ku	nch~a, nca	XXX	XXX	Ciki	XXX	Ch~u7nka	wi	XXX	XXX	XXX	tent7e	XXX	XXX	XXX	XXX	XXX	XXX	XXX	hentiwa	XXX	XXX	XXX	XXX	XXX	na7aic7uwi	XXX	ni5u	nanta, nta7ihwa	XXX	ntiho	XXX	XXX	XXX	XXX	nti7i	XXX	XXX	ntiya	nintu	XXX	XXX	XXX	XXX	XXX	niSth~i	XXX	XXX	kice	cace	XXX	XXX	XXX	ha7ai
SAN_JERONIMO_TECOATL	OM	POPOLOCAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Popolocan,Mazatec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Popolocan-Mazatecan,Mazatecan,NorthwestAltaMazatec	18.17	-96.92	18900		maa	a	ahi	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	hnku	hu	XXX	XXX	XXX	XXX	XXX	Sita	ti	XXX	na5a	nati	ya	XXX	Ska	XXX	XXX	Ch~ua	XXX	hni	ninta	XXX	XXX	nCaha	XXX	XXX	XXX	XXX	XXX	Sku	nith~u	XXX	ni5u	nehe	XXX	XXX	Sku	XXX	XXX	XXX	Ciki	XXX	Cihnka	tiwi	XXX	XXX	XXX	kh~inCe	XXX	XXX	XXX	XXX	XXX	XXX	XXX	nCuwa	XXX	XXX	XXX	XXX	XXX	ci	XXX	ni5u	nanta	XXX	ntuhu	XXX	XXX	XXX	XXX	ni7i	XXX	XXX	ntiya	naSi	XXX	XXX	XXX	XXX	XXX	niSti	XXX	XXX	kice	Sice	XXX	XXX	XXX	XXX
SAN_LORENZO_CUAUNECUILTITLA	OM	POPOLOCAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Popolocan,Mazatec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Popolocan-Mazatecan,Mazatecan,CentralMazatec	18.00	-96.92	12000		vmz	o	XXX	nkoh5o	XXX	XXX	XXX	XXX	XXX	XXX	XXX	nk3	hw3	XXX	XXX	XXX	XXX	XXX	Ch~ito	te	XXX	no5o	note	ya	XXX	Sko	XXX	XXX	XXX	XXX	hne	ninto	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	ntath~3, ntath~e	XXX	na7i	nahe, nahi	XXX	XXX	Sk37a, Sk3no	ch~o, ncaha	XXX	XXX	Ciki	XXX	Cohnko	kino7wi	XXX	XXX	XXX	kinCa7a	XXX	XXX	XXX	XXX	XXX	XXX	XXX	yanC3wo	XXX	XXX	XXX	XXX	XXX	c37we	XXX	ni5i	nonto	XXX	nohw3	XXX	XXX	XXX	XXX	ni7ya	XXX	XXX	ntiyo	naSi	XXX	XXX	XXX	XXX	XXX	nisCe	XXX	XXX	kica	Coca	XXX	XXX	XXX	XXX
SAN_MIGUEL_SOYOLTEPEC	OM	POPOLOCAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Popolocan,Mazatec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Popolocan-Mazatecan,Mazatecan,ValleyMazatec,Ayautlic,NorthernBajaMazatec	18.25	-96.33	27500		vmp	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	nku	ho	XXX	XXX	XXX	XXX	XXX	Suta	ti	XXX	na5a	nati	ya	XXX	Ska	XXX	XXX	th~ya	XXX	hi	ninta	XXX	XXX	XXX	XXX	XXX	XXX	XXX	5ahu	Sku	nteth~u	XXX	na75u	nahi, na	XXX	XXX	tyku	ch~a, nca	XXX	XXX	Ciki	XXX	Canka	wi	XXX	XXX	XXX	t7e	XXX	XXX	XXX	XXX	XXX	XXX	XXX	ntyuwa	XXX	XXX	XXX	XXX	XXX	cu7wi	XXX	ni5u	XXX	XXX	ntyaho	XXX	XXX	XXX	XXX	nti7i	XXX	XXX	ntiya	naSi	XXX	XXX	XXX	XXX	XXX	nith~i	XXX	XXX	kice	th~ace	XXX	XXX	XXX	hi
SAN_PEDRO_IXCATLAN	OM	POPOLOCAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Popolocan,Mazatec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Popolocan-Mazatecan,Mazatecan,ValleyMazatec,Ayautlic,NorthernBajaMazatec	18.17	-96.58	8590		mzi	a	hi	ca5a	kuiSu7wi	XXX	XXX	XXX	XXX	nkayihe	kh~i*	nku	ho	ce, Sinka	ntuhu	CiCi, SiSi	Cu*	Si7i*	Suta	ti	ni*se	na5a	nati, nti	ya	nth~e, Suhma*	Ska	hama*	XXX	thiSi	yuhu	hi	ninta	Si5e*	Cu	ntiha	na*ch~i*	XXX	nCa	ni*ntatuku	th~iwanihu	nCiku	nath~u, nthu	nc7ua	ni75u	nahi	ni*nku	ncuku	tikuncuku	nch~a, nca7a	nkac7ua	nkisi*	Ciki	XXX	Cinkanta	ca7wi	XXX	kh~ine*	XXX	cante7e	we	kihwe	k7e*	XXX	XXX	XXX	cuwa	cintiwa	XXX	XXX	XXX	Cua	c7ucu	c7ui	sa	ni5u	ntahwa	sci	ntihu	cumi*	na*nki, ni*nte	XXX	ni*nti	nti7i	ntisu	titi	ntiya	naSi	7ini*	sase	si5e*	tiwa	hma*	niSti	sue, 7asu	nC7a*	kice	th~ace	nta	XXX	kiSi	ha7ai
AZOYU_TLAPANEC	OM	SUBTIABA-TLAPANEC	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Tlapanec-Subtiaba,Tlapanec	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Subtiaba-Tlapanec,Mephaa	17.08	-99.00	590		tpc	iku*7	ika*7	ika*7lu7	XXX	XXX	XXX	XXX	XXX	XXX	XXX	mbo	ahm~a	XXX	XXX	XXX	XXX	XXX	Sabu	igi7	XXX	Suwa*7	yaha7	iSi	XXX	ina	XXX	XXX	Sta	XXX	i7di	icu	XXX	XXX	Sehe*	XXX	XXX	XXX	XXX	iau*7	idu7	rako7	XXX	iyu*7	duhu*7	XXX	XXX	grumi	iau*7	XXX	XXX	Ca7du	XXX	Skiga	Na	XXX	XXX	mind~u	ju*	XXX	XXX	kayu*7	XXX	XXX	XXX	XXX	ka	XXX	XXX	XXX	XXX	XXX	ahka7	XXX	Ca7gwa*	iya7	XXX	ici	XXX	XXX	XXX	XXX	agu7	XXX	XXX	eka	a7w~a*	XXX	XXX	XXX	XXX	XXX	meru7u*	XXX	XXX	hti, hni	nuSi7	XXX	XXX	XXX	namb~i7yu7
MEPHAA_ACATEPEC	OM	SUBTIABA-TLAPANEC	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Tlapanec-Subtiaba,Tlapanec	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Subtiaba-Tlapanec,Mephaa,North-CentralMephaa,West-CentralMephaa	17.08	-99.00	40200	tlp	tpx	iku*	ika*	ika*7lu	XXX	XXX	XXX	XXX	XXX	XXX	XXX	mba	ahma	XXX	XXX	XXX	XXX	XXX	Sabu	egi7	XXX	Suwa*7	yaha7	iSi	XXX	ina*	XXX	XXX	Sta	XXX	e7di	isu	XXX	XXX	Cihi	XXX	XXX	XXX	XXX	Ca7u*	idu	raka	XXX	iyu*	rahu*	XXX	XXX	rgomi*	yau*	XXX	XXX	Ca7du	XXX	Skiga	ga*	XXX	XXX	yo	ju*	XXX	XXX	kayu*	XXX	XXX	XXX	XXX	ka	XXX	XXX	XXX	XXX	XXX	hka7	XXX	se7Ngwa*	iya7	XXX	isi	XXX	XXX	XXX	XXX	agu7	XXX	XXX	kamba	kuba	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	kahti, kahni*7	nuSi7	XXX	XXX	XXX	mbi7yu
SUBTIABA	OM	SUBTIABA-TLAPANEC	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Tlapanec-Subtiaba	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Subtiaba-Tlapanec	12.44	-86.88	-1		sut	iku	ika	heCelu, eCelu	XXX	XXX	XXX	XXX	XXX	XXX	XXX	imb~a	apu	XXX	XXX	XXX	XXX	XXX	wrabu, rabu	egi, egni	XXX	wr~una, rua	iaxa	iSi	XXX	ena, ina	XXX	XXX	Sanai	XXX	aiti, edi	isu	XXX	XXX	XXX	XXX	XXX	XXX	XXX	5au, naska	situ, siktu	daka, tako	XXX	si5u, semu	duhun, duha	XXX	XXX	dugomia	preCi, 5aowa	XXX	XXX	sosto, sosta	XXX	giko, gika	mawia, ay	XXX	XXX	iya, yang~a	daco, Co	XXX	XXX	age5a, Sidu	XXX	XXX	XXX	XXX	5a, aiya	XXX	XXX	XXX	XXX	XXX	ahka, daska	XXX	uku	iya, hia	XXX	isinu, esenu	XXX	XXX	XXX	XXX	ahku, agu	XXX	XXX	gamb~a	ana	XXX	XXX	XXX	XXX	XXX	midoun, midu	XXX	XXX	mani	nuSi	XXX	XXX	XXX	XXX
TLACOAPA_MEPHAA	OM	SUBTIABA-TLAPANEC	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Tlapanec-Subtiaba,Tlapanec	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Subtiaba-Tlapanec,Mephaa,North-CentralMephaa,West-CentralMephaa	17.57	-99.48	7500		tpl	ikh~u*7	ika*	ikh~a*7lu	XXX	XXX	XXX	XXX	XXX	XXX	XXX	mba	ahma	XXX	XXX	XXX	XXX	XXX	Sabu	egi7	XXX	Suwa*	yaha7	iSi	XXX	ina*	XXX	XXX	Sta	XXX	e7di	icu	XXX	XXX	Cihi	XXX	XXX	XXX	XXX	ya7hu*, Ca7hu*	idu	rakh~a	XXX	i*ju*	ruhu*	XXX	XXX	ragumi*	ya*u*	XXX	XXX	a7du	XXX	Skiga	Na*	XXX	XXX	yo	ju*	XXX	XXX	kh~ayu*	XXX	XXX	XXX	XXX	na7kh~a	XXX	XXX	XXX	XXX	XXX	akh~a	XXX	a7gwa*	ija7	XXX	ici	XXX	XXX	XXX	XXX	agu7	XXX	XXX	kh~amba	huba	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	gati, gahni*7	nuSi7	XXX	XXX	XXX	mbi7hyu
TLAPANEC_MALINALTEPEC	OM	SUBTIABA-TLAPANEC	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Tlapanec-Subtiaba,Tlapanec	Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Subtiaba-Tlapanec,Mephaa,North-CentralMephaa	17.27	-98.52	37500		tcf	ikh~u*	ikh~a*	ikh~a*lo7	cu7kh~o	cyu7u*, ryu7u*	ca	ha*, di	ho7o*, nangwa	hayi*, Sugi	gu*, mb~a7a	mb~a	ahma	aph~a, mb~u7u*	mb~ihwa7, 7mb~a7	Cahu*, Cigi	a7go	Sabiya	Sabo	ige	yo7o*	Suwa*	yaha	iSe	ciga, rehe, Sku*	ina	ahma	StiSu	Sta, StaNgiyo	Suwi	e7de	ico	yaco	Sndu	Cehe	cilu	Sna	co*	ede	yau*7	idu	rakh~a	rau*	iyu*	rahwa*7	Saya*	nakh~u	XXX	yau*	awa*	aph~a	XXX	nimi	Skiga	ya*7	kh~o, kwe7co	XXX	prigo7, ro7o	jau*	mayu7, yo	gu	hayu*7	gudi*, Siyu*	ka	kiSu*	gamu7, ngrigo7, nguu*7	kh~a	krigu*, bo7	gu*7	waho*7, wa7a*	Sni7	th~a*	akh~a7	go*7	XXX	iya	ru7wa	ici	we7e	huba7	du*	guni	agu	idi	kh~u*	hamb~a, ikh~a	huba, Snd~u	maya*7	maSa	mohmo	mi7Sa	skuni	mb~ro7o*	miku*	Ngu7u*	gahni, gati	noSe7	muhu*	nuhndu	miSau*, miSta	mb~i7i
TRIQUI_CHICAHUAXTLA	OM	TRIQUE	Otomanguean,EasternOtomanguean,Amuzgo-Mixtecan,Mixtecan,Trique	Otomanguean,EasternOtomanguean,Amuzgo-Mixtecan,Mixtecan,Trique	17.17	-97.83	4060	trc	trs	yu*h	so7	ne7	XXX	XXX	XXX	XXX	XXX	XXX	XXX	ng~oh	wih	XXX	XXX	XXX	XXX	XXX	gui	Sukuaha	XXX	Suwe	SuCihi	Cu*	XXX	ra7a koho	XXX	XXX	guci*7	XXX	tu*	ku	XXX	XXX	ku Suh	XXX	XXX	XXX	XXX	rak37	ru*e yu*7	dak3*	XXX	yu*7	yo7	XXX	XXX	ruwi7	ro7o7	XXX	XXX	ci	XXX	rayo7	o7	XXX	XXX	i*i7yo7	gun37	XXX	XXX	awi7 sih	XXX	XXX	XXX	XXX	no7	XXX	XXX	XXX	XXX	XXX	gui	XXX	at373	ne	XXX	y3h	XXX	XXX	XXX	XXX	ya*7~a*	XXX	XXX	Cehe	k3h3	XXX	XXX	XXX	XXX	XXX	ya*7a*h	XXX	XXX	niCa	naka	XXX	XXX	XXX	Sugui
TRIQUI_COPALA	OM	TRIQUE	Otomanguean,EasternOtomanguean,Amuzgo-Mixtecan,Mixtecan,Trique	Otomanguean,EasternOtomanguean,Amuzgo-Mixtecan,Mixtecan,Trique	17.17	-97.92	30000	tri	trc	u*h	zo7, di7	ni7	nia*h	yo7	me zi	me ze	ne, ma7	kunudah	ke7e	yo7o, o, yo7ngo	wih	Sih	Zaka*	ni, kuni	Sana	Ci	yuwi	Zukwah	Stah	Zuwe	ZuCih	Cu*	yai7	ra7a koh	ya	ki	nuh	ne	to*	ku	rami	Cuh	XXX	tune7	daCi	yuwe	ra	ZiCe	rulih ria*	daku*	tu7wa	ku ya*7	ya, da	XXX	tako	ra ruh	ra7a	rke	Sia	ci	nima*	ra yah, ri ah	o	Ca	Sian7	ne7e	uno	ne7e	otoh	awi7	tikawi7	XXX	Ce Zata7	Ce	na7	nah	ne, yan	nikun7	o7	tah	gwi	yawi	yati7	na	man	yaih	yo7o Cu	yo7o	Nga	kace7	ya7a*	yah	kaka	Ceh	kih	mare	mare	mi	kaci	maru	ni, ya*7	ya7an	nuwi	XXX	naka	zah	XXX	nako	ze Zuwi
ALOAPAM_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,CoreZapotec,NarrowCoreZapotec,NorthernCoreZapotec,SierraJuarezic	17.42	-96.68	3400		zaq	nedi	lu	ri7	XXX	XXX	XXX	XXX	XXX	XXX	XXX	tubi, tu	Cupa	XXX	XXX	XXX	XXX	XXX	beni	bela	XXX	beku	beti	Zaga	XXX	laga	XXX	XXX	Zy~edi	XXX	reni	zita	XXX	XXX	zita iki	XXX	XXX	XXX	XXX	naga	iyalo	Zin	XXX	laya	luza	XXX	XXX	Zibi	na	XXX	XXX	Zizi	XXX	lazdo, lazto	i7y~a	XXX	XXX	la	ienini	XXX	XXX	ati	XXX	XXX	XXX	XXX	ida	XXX	XXX	XXX	XXX	XXX	ubiza	XXX	beli	ind~a	XXX	iZa	XXX	XXX	XXX	XXX	gi	XXX	XXX	ne8a	lili	XXX	XXX	XXX	XXX	XXX	ela	XXX	XXX	sa	kubi	XXX	XXX	XXX	la
AMATLAN_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,CoreZapotec,Macrocoatecano,Amatecano	16.18	-96.58	10000		zpo	na	lu	be	XXX	XXX	XXX	XXX	XXX	XXX	XXX	tub	Cop	XXX	XXX	XXX	XXX	XXX	miet	mb~al	XXX	bak	mb~eC	yag	XXX	lag	XXX	XXX	yid	XXX	ren	Zit	XXX	XXX	kaC	XXX	XXX	XXX	XXX	nZa	lo	Si7	XXX	ke ley	luZ	XXX	XXX	Suk	ya7	XXX	XXX	laz	XXX	leSto7	o	XXX	XXX	Ngw$i7	on	XXX	XXX	et	XXX	XXX	XXX	XXX	yid	XXX	XXX	XXX	XXX	XXX	mb~iZ	XXX	mb~al	nis	XXX	ke	XXX	XXX	XXX	XXX	bal	XXX	XXX	naz	yi	XXX	XXX	XXX	XXX	XXX	yal	XXX	XXX	Ze	kub	XXX	XXX	XXX	le
AYOQUESCO_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,CoreZapotec,NarrowCoreZapotec,CentralCoreZapotec	16.67	-96.83	880		zaf	na	le7, lel	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	tub	ty~op	XXX	XXX	XXX	XXX	XXX	my~et	b3l	XXX	nikw~	pCe7	yag	XXX	lag	XXX	XXX	gid	XXX	r3n	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	dy~a	glo	Zi7	XXX	g3lay	ly~uj	XXX	XXX	Zib	ya7	XXX	XXX	XXX	XXX	lado7	o7w~	XXX	XXX	ye7	3nd~ia	XXX	XXX	aty~	XXX	XXX	XXX	XXX	id	XXX	XXX	XXX	XXX	XXX	jangw~ij	XXX	b3lgi	nis	XXX	g3	XXX	XXX	XXX	XXX	gi	XXX	XXX	n3z	dainro7	XXX	XXX	XXX	XXX	XXX	gil	XXX	XXX	XXX	kub	XXX	XXX	XXX	le, le7
CAJONOS_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,CoreZapotec,NarrowCoreZapotec,NorthernCoreZapotec,Cajonosic	17.15	-96.23	5000		zad	nad37	li7	jo7	XXX	XXX	XXX	XXX	XXX	XXX	XXX	to	Cop, Cop3	XXX	XXX	XXX	XXX	XXX	ben	bel	XXX	bekw~	beS37	yag	XXX	lag37	XXX	XXX	yid	XXX	jen	Zit	XXX	XXX	loz	XXX	XXX	XXX	XXX	nag	Xalao	Zin	XXX	ley	loZ37	XXX	XXX	Zib	na7	XXX	XXX	ZiZ	XXX	laZdoyaX	eX	XXX	XXX	le7i	eni	XXX	XXX	et	XXX	XXX	XXX	XXX	id	XXX	XXX	XXX	XXX	XXX	wbiZ	XXX	belX	nis	XXX	yaX	XXX	XXX	XXX	XXX	yi7	XXX	XXX	nez	ya7	XXX	XXX	XXX	XXX	XXX	yel	XXX	XXX	toZa7	kob, kob3	XXX	XXX	XXX	le
CHATINO_TATALTEPEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Chatino	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Chatino,CoreChatino,CoastalChatino	16.31	-97.54	540	ctt	cta	na*7	nu7u*, hi*	na*, xi7i*	XXX	XXX	XXX	XXX	XXX	XXX	XXX	ska, ca	tukua ty~a7a	XXX	XXX	XXX	XXX	XXX	5ati*	kualy~a	XXX	Sne7	kuity~i*7	yaka	XXX	laka7	XXX	XXX	kixi* 5ati*	XXX	ta5i	ty~iya*	XXX	XXX	sata	XXX	XXX	XXX	XXX	XXX	lo, kulo	si*7	XXX	laya lo	lce7	XXX	XXX	ke sti*7	ya7	XXX	XXX	XXX	XXX	nd~u	ndy$i7o, ndy$i7u	XXX	XXX	na7a*	ndy~una*	XXX	XXX	ndy~ixi	XXX	XXX	XXX	XXX	liya	XXX	XXX	XXX	XXX	XXX	xo7o kiCa	XXX	kui, kualy~a	hity~a	XXX	ke	XXX	XXX	XXX	XXX	ska ki7 tly~u, ska su ndy$aki*	XXX	XXX	ty~ukui*	lo7o	XXX	XXX	XXX	XXX	XXX	taly~a	XXX	XXX	XXX	kukui, kui	XXX	XXX	XXX	na*
CHATINO_WESTERN_HIGHLAND	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Chatino	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Chatino,CoreChatino,CoastalChatino,EasternChatino	16.25	-97.38	16000	cso	ctp	na7, nan7	nuwin	nan, an	XXX	XXX	XXX	XXX	XXX	XXX	XXX	ska	tukw~a	XXX	XXX	XXX	XXX	XXX	nten	kula	XXX	Sne7	kw~ity~in7, Sty~in7	yka	XXX	lka7	XXX	XXX	kihin	XXX	tnen	tiyan	XXX	XXX	yka ke	XXX	XXX	XXX	XXX	hin nSkan	kulo	siyen	XXX	liya, liya tuCka*	lce7	XXX	XXX	Sty~in7	ya7	XXX	XXX	sty~i7	XXX	lu	ko7o	XXX	XXX	5a7an, Sina7an	kunan	XXX	XXX	kaha, ca ti	XXX	XXX	XXX	XXX	tiyan	XXX	XXX	XXX	XXX	XXX	kw~iCa	XXX	kula, kw~i	ty~i7a	XXX	ke	XXX	XXX	XXX	XXX	ki7	XXX	XXX	tukw~i*	kiya	XXX	XXX	XXX	XXX	XXX	tla	XXX	XXX	XXX	kw~i, tihi	XXX	XXX	XXX	nin
CHOAPAN_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,CoreZapotec,NarrowCoreZapotec,NorthernCoreZapotec	17.58	-95.75	12000		zpc	nEdi7	lw~E7	ra7o	XXX	XXX	XXX	XXX	XXX	XXX	XXX	tu	Copa	XXX	XXX	XXX	XXX	XXX	benE7	bela	XXX	beko7	bECi7	yaga	XXX	laga7	XXX	XXX	gidi	XXX	ren	Cita	XXX	XXX	luzu	XXX	XXX	XXX	XXX	naga	lao	Skin	XXX	ley	luji	XXX	XXX	Zibi	na7	XXX	XXX	Ziji	XXX	laSta7oZe	i7o	XXX	XXX	lE7	uZEnaga	XXX	XXX	ati	XXX	XXX	XXX	XXX	ida	XXX	XXX	XXX	XXX	XXX	obica	XXX	belo	nisa	XXX	gio	XXX	XXX	XXX	XXX	gi7	XXX	XXX	neza	gy~a7	XXX	XXX	XXX	XXX	XXX	rce7, giEla	XXX	XXX	ca7	kubi	XXX	XXX	XXX	lao
COATLAN_LOXICHA_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,CoreZapotec,Macrocoatecano,Coatecano,Coatlan-LoxichaZapotec	16.07	-96.78	1500		zpx	na	XXX	nho	XXX	XXX	XXX	XXX	XXX	XXX	XXX	dub	top	XXX	XXX	XXX	XXX	XXX	xa byi	mbEl	XXX	mbek	mtyE	ya	XXX	la	XXX	XXX	yid	XXX	ten	tith	XXX	XXX	waz	XXX	XXX	XXX	XXX	yid nzha	nguz ndo	xe	XXX	ndEy	luzh	XXX	XXX	xib	ya	XXX	XXX	ciC	XXX	lo	XXX	XXX	XXX	na, ni, wi	lEC	XXX	XXX	ath	XXX	XXX	XXX	XXX	al, id, ze	XXX	XXX	XXX	XXX	XXX	wizh	XXX	mbEl	nitz	XXX	ye	XXX	XXX	XXX	XXX	XXX	XXX	XXX	nez	yix, yix kwan	XXX	XXX	XXX	XXX	XXX	tEl	XXX	XXX	zhE	kub	XXX	XXX	XXX	lE
ISTHMUS_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,CoreZapotec,NarrowCoreZapotec,CentralCoreZapotec,WesternValleyZapotec,ExtendedOcotepecZapotec	16.42	-95.00	85000	zai	zai	na7	li7	nu	XXX	XXX	XXX	XXX	XXX	XXX	XXX	tobi, ti	Cupa	XXX	XXX	XXX	XXX	XXX	bini	benda	XXX	biku7	biCi	yaga	XXX	band~aga, yaza	XXX	XXX	gidi, ladi	XXX	rini	jita	XXX	XXX	%kaCu	XXX	XXX	XXX	XXX	diaga	gielu, bizalu	Zi7	XXX	laya	luji, dija	XXX	XXX	Zibi	na7, batana	XXX	XXX	Ziji	XXX	laji7	e7	XXX	XXX	u7y~a7	una diaga	XXX	XXX	ati	XXX	XXX	XXX	XXX	eda	XXX	XXX	XXX	XXX	XXX	gubija	XXX	belegi	nisa	XXX	gie	XXX	XXX	XXX	XXX	gi	XXX	XXX	neza, modu	dani, giSi	XXX	XXX	XXX	XXX	XXX	Sini, gela	XXX	XXX	ja7, ze	kubi	XXX	XXX	XXX	la
LACHIXIO_ZAPOTEC	OM	ZAPOTECAN	Otomanguean,EasternOtomanguean,Popolocan-Zapotecan,Zapotecan,Zapotec	Otomanguean,EasternOtomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,WestZapotec,West-CentralWestZapotec	16.52	-97.00	6500		zpl	li7a	lu	ru	XXX	XXX	XXX	XXX	XXX	XXX	XXX	tuku	Cuku	XXX	XXX	XXX	XXX	XXX	bene	bela	XXX	niku	biry~e7	aka	XXX	leka	XXX	XXX	iti7	XXX	rene	arta	XXX	XXX	arta Zuka ekie	XXX	XXX	XXX	XXX	diaka	ikulu	Zi7	XXX	laya	luCi	XXX	XXX	Ziki7	ya7	XXX	XXX	Ci7	XXX	arki7yi	we7	XXX	XXX	i7y~a	yene7	XXX	XXX	ati	XXX	XXX	XXX	XXX	se	XXX	XXX	XXX	XXX	XXX	biCia, wiCia	XXX	bela7	inz~a	XXX	kie7	XXX	XXX	XXX	XXX	ki7	XXX	XXX	inzy$u	da5i, esta7	XXX	XXX	XXX	XXX	XXX	rula7, rela7	XXX	XXX	nela7	kuki	XXX	XXX	XXX	le7
