mo	pairs_mo	BP_mo	lat_mo	lon_mo	Ntaxa_mo	method_mo	da	pairs_da	BP_da	lat_da	lon_da	Ntaxa_da	method_da	err_home_mo	err_home_da	distance	speed	area	subsistence	bearing	biome4	biome4_names	perc_b4	biome98	biome98_names	perc_b98	altitude	rugosity	npp
Sino-Tibetan,Brahmaputran,Jingpho-Luish	2	2568	26.21709	94.6366	9	BT	Sino-Tibetan,Brahmaputran,Jingpho-Luish,Luish	1	2300	25.64468	96.00552	7	BT	215	192	151.133394350846	0.564	Eurasia	AGR	EW	3	Tropical deciduous forest/woodland	64.7	1	Tropical & Subtropical Moist Broadleaf Forests 	70.6	1091.97	441.09	943.76
Sino-Tibetan,Brahmaputran,Patkaian	15	2324	26.82794	95.4989	18	BT	Sino-Tibetan,Brahmaputran,Patkaian,NorthPatkaian	2	1553	26.25105	94.76472	8	BT	116	86	97.3140582970658	0.126	Eurasia	AGR	EW	6	Warm mixed forest	66.7	1	Tropical & Subtropical Moist Broadleaf Forests 	66.7	767.37	437.29	1066.33
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese	159	3110	25.16038	99.54778	129	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish	105	2650	24.7697	100.5736	103	BT	391	355	112.287712158085	0.244	Eurasia	AGR	EW	6	Warm mixed forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1997.62	283.5	721.31
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese	159	3110	25.16038	99.54778	129	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Burmish	10	2278	24.8583	98.55209	17	BT	391	290	105.926235425239	0.127	Eurasia	AGR	EW	6	Warm mixed forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	84.6	1901.77	435.52	671
Sino-Tibetan,Kuki-Chin-Naga,Angami-Ao	24	3630	25.17673	94.87888	18	BT	Sino-Tibetan,Kuki-Chin-Naga,Angami-Ao,CentralNaga	3	2978	26.07182	96.07595	8	BT	97	109	156.089910291606	0.239	Eurasia	AGR	EW	3	Tropical deciduous forest/woodland	88.9	1	Tropical & Subtropical Moist Broadleaf Forests 	100	396.01	183.53	930.67
Sino-Tibetan,Sinitic,Min	6	2333	27.45715	110.66	5	BT	Sino-Tibetan,Sinitic,Min,CoastalMin	3	1672	26.73084	112.292	3	BT	135	96	180.817249398907	0.274	Eurasia	AGR	EW	6	Warm mixed forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	95	355.96	164	880.2
Sino-Tibetan,Sinitic,Min	6	2333	27.45715	110.66	5	BT	Sino-Tibetan,Sinitic,Min,InlandMin	1	2226	27.05	118.32	2	MD	135	77	759.279594519416	7.096	Eurasia	AGR	EW	6	Warm mixed forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	80.8	269.79	148.11	940.37
Sino-Tibetan,Himalayish,Mahakiranti	188	3083	27.5297	88.9291	43	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti	147	2605	27.57787	87.87998	29	BT	124	94	103.679558230428	0.217	Eurasia	AGR	EW	24	Dwarf shrub tundra	41.7	10	Montane Grasslands & Shrublands 	58.3	4434.69	957.18	255.46
Sino-Tibetan,Himalayish,Mahakiranti	188	3083	27.5297	88.9291	43	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang	12	2167	28.29603	87.19538	9	BT	124	101	190.686197039011	0.208	Eurasia	AGR	EW	10	Evegreen taiga/montane forest	42.9	10	Montane Grasslands & Shrublands 	47.6	4125.69	989.51	308.17
Sino-Tibetan,Himalayish,Mahakiranti	188	3083	27.5297	88.9291	43	BT	Sino-Tibetan,Himalayish,Mahakiranti,Newaric	1	2343	27.76484	87.6007	5	BT	124	89	133.581297089638	0.181	Eurasia	AGR	EW	24	Dwarf shrub tundra	33.3	10	Montane Grasslands & Shrublands 	66.7	4254.33	917.03	301.42
Sino-Tibetan,Karenic,CentralKaren	11	2085	21.43988	97.04709	8	BT	Sino-Tibetan,Karenic,CentralKaren,Geba-Bwe	1	1968	21.21692	97.87187	2	BT	109	77	89.0542603123165	0.761	Eurasia	AGR	EW	13	Tropical xerophytic shrubland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1091.85	226.96	696.18
Sino-Tibetan,Karenic,CentralKaren	11	2085	21.43988	97.04709	8	BT	Sino-Tibetan,Karenic,CentralKaren,Kayah-Yintale	2	1816	21.15055	97.52823	3	BT	109	97	59.3943118032226	0.221	Eurasia	AGR	EW	13	Tropical xerophytic shrubland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1078.69	265.23	683
Sino-Tibetan,Macro-Bai,Baic	2	2085	27.60407	97.93728	3	BT	Sino-Tibetan,Macro-Bai,Baic,South-CentralBai	1	1376	26.86208	98.04442	2	BT	97	77	83.2759169628471	0.117	Eurasia	AGR	NS	6	Warm mixed forest	100	4	Temperate Broadleaf & Mixed Forests 	100	2111.58	711.4	856.8
Sino-Tibetan,Burmo-Qiangic,Na-Qiangic	57	3782	28.15437	99.62858	29	BT	Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Qiangic	26	3739	30.08725	101.314	20	BT	248	194	270.473841510773	6.29	Eurasia	AGR	NS	9	Cold mixed forest	27.6	5	Temperate Conifer Forests 	79.3	3666.4	542.56	377.38
Sino-Tibetan,Burmo-Qiangic,Na-Qiangic	57	3782	28.15437	99.62858	29	BT	Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Naic	5	2808	28.17171	100.4599	5	BT	248	88	81.6085532241943	0.084	Eurasia	AGR	EW	23	Shrub tundra	50	5	Temperate Conifer Forests 	90	3868.13	519.12	377.5
Sino-Tibetan,Macro-Tani,Tani	8	1371	27.71072	93.85931	10	BT	Sino-Tibetan,Macro-Tani,Tani,EasternTani	1	620	28.31389	93.66567	2	BT	94	77	69.7893277862243	0.093	Eurasia	AGR	NS	6	Warm mixed forest	100	4	Temperate Broadleaf & Mixed Forests 	100	1516.59	453.38	1314
Sino-Tibetan,Kuki-Chin-Naga,Zemeic	7	2014	25.74891	94.05828	7	BT	Sino-Tibetan,Kuki-Chin-Naga,Zemeic,NuclearZemeic	2	1553	27.24331	94.612	3	BT	87	78	175.263204386973	0.38	Eurasia	AGR	NS	5	Temperate conifer forest	80	1	Tropical & Subtropical Moist Broadleaf Forests 	55	1279.19	462.9	845.2
Sino-Tibetan,Bodic,WestHimalayish,EasternWestHimalayish	8	1931	30.15334	83.66751	8	BT	Sino-Tibetan,Bodic,WestHimalayish,EasternWestHimalayish,Pithauragarh	3	1095	30.76772	80.78731	5	BT	128	89	284.696475583717	0.341	Eurasia	AGR	EW	23	Shrub tundra	60	10	Montane Grasslands & Shrublands 	90	4696.93	432.69	305.62
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan	51	1331	30.46914	88.51786	45	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,WesternArchaicTibetan	2	948	31.81256	84.90536	5	BT	308	96	375.248512881138	0.98	Eurasia	AGR	EW	23	Shrub tundra	57.5	10	Montane Grasslands & Shrublands 	57.5	5219.44	250.4	238.39
Sino-Tibetan,Bodic,WestHimalayish,WesternWestHimalayish	4	1941	29.75589	82.99196	7	BT	Sino-Tibetan,Bodic,WestHimalayish,WesternWestHimalayish,Kinnauric	1	966	29.17089	81.21891	5	BT	92	94	183.77081225846	0.188	Eurasia	AGR	EW	10	Evegreen taiga/montane forest	45	10	Montane Grasslands & Shrublands 	75	4055.79	781.18	384.63
Sino-Tibetan,Bodic,WestHimalayish,WesternWestHimalayish	4	1941	29.75589	82.99196	7	BT	Sino-Tibetan,Bodic,WestHimalayish,WesternWestHimalayish,Lahaulic	1	585	33.0968	79.87655	2	BT	92	77	475.219833865833	0.35	Eurasia	AGR	NS	6	Warm mixed forest	36	10	Montane Grasslands & Shrublands 	52	3259.74	778.88	592.77
Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic	15	1534	26.10845	92.47016	8	BT	Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,Dimasa-Kokborok	4	1526	26.1345	92.46483	5	BT	117	104	2.94840035215414	0.369	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	118.26	128.28	1141
Sino-Tibetan,Brahmaputran,Patkaian,SouthPatkaian	4	3195	27.19072	94.74549	10	BT	Sino-Tibetan,Brahmaputran,Patkaian,SouthPatkaian,SouthwesternPatkaian	3	1942	26.25733	95.09141	6	BT	81	82	109.448940236004	0.087	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	114.96	29.78	1126.08
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish	105	2650	24.7697	100.5736	103	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino	9	1970	23.20249	100.6227	24	BT	355	177	174.53246864456	0.257	Eurasia	AGR	NS	6	Warm mixed forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1953.93	357.87	907
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish	105	2650	24.7697	100.5736	103	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish	15	2422	24.08216	101.5396	73	BT	355	313	124.273801992535	0.545	Eurasia	AGR	EW	6	Warm mixed forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1869.88	339.03	840.79
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Burmish	10	2278	24.8583	98.55209	17	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Burmish,NorthernBurmish	4	2086	24.45565	97.37182	6	BT	290	124	127.542261196137	0.664	Eurasia	AGR	EW	6	Warm mixed forest	86.7	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1274.64	423.6	853
Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic	38	2222	30.04809	106.6731	18	BT	Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic,NorthernChinese	3	1969	33.32101	104.7527	8	BT	575	432	407.20557951808	1.61	Eurasia	AGR	NS	6	Warm mixed forest	100	4	Temperate Broadleaf & Mixed Forests 	100	349.42	53.74	897.88
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti	147	2605	27.57787	87.87998	29	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti	62	1593	27.89758	86.86664	19	BT	94	87	105.994965131547	0.105	Eurasia	AGR	EW	10	Evegreen taiga/montane forest	61.5	4	Temperate Broadleaf & Mixed Forests 	53.8	3689.15	1082.18	367.68
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti	147	2605	27.57787	87.87998	29	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,NorthwesternKiranti	2	2243	27.4315	87.24086	3	BT	94	84	65.1745542563829	0.18	Eurasia	AGR	EW	28	Land ice	55.6	4	Temperate Broadleaf & Mixed Forests 	66.7	3559.11	1002.74	420.65
Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang	12	2167	28.29603	87.19538	9	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang,Chepangic	1	473	28.61767	85.67687	2	BT	101	77	152.866668256904	0.09	Eurasia	AGR	EW	23	Shrub tundra	41.2	10	Montane Grasslands & Shrublands 	88.2	4849.08	676.29	288.4
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti	147	2605	27.57787	87.87998	29	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,UpperDudhkosi	1	1198	27.8832	87.93589	2	BT	94	77	34.4327416273026	0.024	Eurasia	AGR	NS	28	Land ice	100	4	Temperate Broadleaf & Mixed Forests 	40	3532.87	756.42	508.38
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti	147	2605	27.57787	87.87998	29	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Chaurasiya	1	1066	28.2734	85.86971	2	BT	94	77	212.33906273549	0.138	Eurasia	AGR	EW	10	Evegreen taiga/montane forest	47.8	4	Temperate Broadleaf & Mixed Forests 	60.9	3495.78	1080.57	469.08
Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang	12	2167	28.29603	87.19538	9	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang,Magar	1	814	28.1183	86.32539	2	BT	101	77	87.6087381550437	0.065	Eurasia	AGR	EW	25	Prostrate shrub tundra	45.5	10	Montane Grasslands & Shrublands 	90.9	4944.16	602.31	268.3
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti	147	2605	27.57787	87.87998	29	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Thulung-Tilung-Koyi	1	2242	27.72162	87.67589	3	BT	94	89	25.7113234899367	0.071	Eurasia	AGR	EW	28	Land ice	100	4	Temperate Broadleaf & Mixed Forests 	60	3532.87	756.42	508.38
Sino-Tibetan,Karenic,CentralKaren,Kayah-Yintale	2	1816	21.15055	97.52823	3	BT	Sino-Tibetan,Karenic,CentralKaren,Kayah-Yintale,Kayah	1	1645	20.65656	97.1175	2	BT	97	77	69.6301319656455	0.407	Eurasia	AGR	NS	13	Tropical xerophytic shrubland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1078.13	266.85	682.44
Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,CentralKuki-Chin	10	1482	24.43231	94.00075	19	BT	Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,CentralKuki-Chin,CoreCentralKuki-Chin	6	953	24.0944	93.75334	13	BT	185	124	45.2261562682018	0.085	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	85.7	1	Tropical & Subtropical Moist Broadleaf Forests 	100	955.41	238.26	894.14
Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Qiangic	26	3739	30.08725	101.314	20	BT	Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Qiangic,Qiang	1	2654	31.63033	101.2494	3	BT	194	96	171.885755752601	0.158	Eurasia	AGR	NS	10	Evegreen taiga/montane forest	100	5	Temperate Conifer Forests 	100	3921.32	402.81	358
Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Naic	5	2808	28.17171	100.4599	5	BT	Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Naic,Naish	1	1925	26.67774	99.84542	3	BT	88	88	177.043535364291	0.201	Eurasia	AGR	NS	23	Shrub tundra	75	5	Temperate Conifer Forests 	80	3878.45	569.33	356.75
Sino-Tibetan,Kuki-Chin-Naga,Zemeic,NuclearZemeic	2	1553	27.24331	94.612	3	BT	Sino-Tibetan,Kuki-Chin-Naga,Zemeic,NuclearZemeic,Mzieme-Zeme	1	668	25.97319	94.06759	2	BT	78	77	151.415557618749	0.171	Eurasia	AGR	NS	2	Tropical semi-deciduous forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	129.35	150.12	1240.18
Sino-Tibetan,Kuki-Chin-Naga,Angami-Ao,Angami-Pochuri,Angami-Mao	5	2885	24.56976	94.97306	6	BT	Sino-Tibetan,Kuki-Chin-Naga,Angami-Ao,Angami-Pochuri,Angami-Mao,Angami-Chokri	1	1269	24.13375	94.6037	2	BT	81	77	61.3101630589945	0.038	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	382.42	322.25	1090
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan	16	1685	30.3418	90.11595	39	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan	85	1491	29.26244	89.74033	36	BT	318	451	125.512447943907	0.647	Eurasia	AGR	NS	24	Dwarf shrub tundra	66.7	10	Montane Grasslands & Shrublands 	100	5246.56	267.24	234.33
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,WesternArchaicTibetan	2	948	31.81256	84.90536	5	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,WesternArchaicTibetan,Shamskatic	1	270	35.055	78.97019	2	BT	96	77	658.80275986935	0.972	Eurasia	AGR	EW	23	Shrub tundra	51.5	100	Sea	66.2	4962.91	338.69	218.85
Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic	21	1329	28.54625	85.1964	9	BT	Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic,NuclearTamang	1	543	28.11247	84.19072	2	BT	97	77	109.738257333082	0.14	Eurasia	AGR	EW	25	Prostrate shrub tundra	69.2	10	Montane Grasslands & Shrublands 	61.5	4580.44	655.94	274.25
Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,Tiwa-Boro	2	1578	26.0667	92.2583	3	MD	Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,Tiwa-Boro,Bodo-Mech-Kachari	1	674	25.66997	91.98472	2	BT	90	77	51.9746948543026	0.057	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	115.27	122.38	1179.86
Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,Dimasa-Kokborok	4	1526	26.1345	92.46483	5	BT	Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,Dimasa-Kokborok,Tipperic	6	840	24.20815	92.11339	4	BT	104	95	217.343293974858	0.317	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	118.26	128.28	1180
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish	15	2422	24.08216	101.5396	73	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,SoutheasternNgwi	2	1778	23.75386	102.4838	44	BT	313	218	102.79727085462	0.16	Eurasia	AGR	EW	5	Temperate conifer forest	50	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1614.93	326.35	711.5
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish	15	2422	24.08216	101.5396	73	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid	2	2047	24.46656	101.094	24	BT	313	151	62.2557035174978	0.166	Eurasia	AGR	EW	6	Warm mixed forest	87.5	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1706.68	508.33	714.88
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Burmish,NorthernBurmish	4	2086	24.45565	97.37182	6	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Burmish,NorthernBurmish,Maruic	6	1242	24.55514	97.82385	5	BT	124	120	47.1074461884902	0.056	Eurasia	AGR	EW	6	Warm mixed forest	71.4	1	Tropical & Subtropical Moist Broadleaf Forests 	100	977.22	310.77	839.57
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti	62	1593	27.89758	86.86664	19	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,Tamar	5	1431	27.84408	87.1202	6	BT	87	80	25.6529351614846	0.158	Eurasia	AGR	EW	10	Evegreen taiga/montane forest	100	99	NA	100	4059.72	1250.99	236
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,NorthwesternKiranti	2	2243	27.4315	87.24086	3	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,NorthwesternKiranti,Bahing-Sunwar	1	1731	27.28499	87.67557	2	BT	84	77	45.9695263545791	0.09	Eurasia	AGR	EW	6	Warm mixed forest	100	4	Temperate Broadleaf & Mixed Forests 	57.1	1588.23	673.16	1054.71
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti	62	1593	27.89758	86.86664	19	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,SouthernKiranti	6	1400	28.02459	86.91037	5	BT	87	81	14.7780335033547	0.077	Eurasia	AGR	NS	10	Evegreen taiga/montane forest	100	99	NA	100	4371.59	1211.22	205
Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,CentralKuki-Chin,CoreCentralKuki-Chin	6	953	24.0944	93.75334	13	BT	Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,CentralKuki-Chin,CoreCentralKuki-Chin,LaiChin	1	503	23.57971	93.40059	4	BT	124	111	67.6227231009681	0.15	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	100	3	Tropical & Subtropical Coniferous Forests 	77.8	901.41	253.19	905.67
Sino-Tibetan,Macro-Tani,Tani,Pre-WesternTani,WesternTani	3	1629	27.74982	93.3858	6	BT	Sino-Tibetan,Macro-Tani,Tani,Pre-WesternTani,WesternTani,Subansiri	3	1208	26.35535	93.82817	4	BT	97	110	161.307480440789	0.383	Eurasia	AGR	NS	6	Warm mixed forest	100	4	Temperate Broadleaf & Mixed Forests 	100	1636.64	495.36	1261.5
Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic,Gurungic	5	1941	28.6416	84.0515	5	MD	Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic,Gurungic,Thakali-Chantyal	1	1893	28.684	83.4488	2	MD	103	77	59.059465041451	1.23	Eurasia	AGR	EW	28	Land ice	87.5	10	Montane Grasslands & Shrublands 	87.5	3684.37	765.44	561.36
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan	85	1491	29.26244	89.74033	36	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,CentralTibetan	7	992	28.2922	85.4257	16	MD	451	157	434.586334977276	0.871	Eurasia	AGR	EW	10	Evegreen taiga/montane forest	53.3	10	Montane Grasslands & Shrublands 	100	4645.31	337.8	304.16
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan	85	1491	29.26244	89.74033	36	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,Lahauli-Spiti	5	865	31.35279	82.29405	4	BT	451	93	752.310271283577	1.202	Eurasia	AGR	EW	10	Evegreen taiga/montane forest	35.1	10	Montane Grasslands & Shrublands 	93.5	4657.56	386.19	322.4
Sino-Tibetan,Brahmaputran,Patkaian,SouthPatkaian,SouthwesternPatkaian,Chang-Phom-Konyak	2	2431	26.4336	94.9536	3	MD	Sino-Tibetan,Brahmaputran,Patkaian,SouthPatkaian,SouthwesternPatkaian,Chang-Phom-Konyak,Konyak-Phom	1	1329	26.72097	94.96912	2	BT	84	77	32.0271749376185	0.029	Eurasia	AGR	NS	3	Tropical deciduous forest/woodland	100	3	Tropical & Subtropical Coniferous Forests 	100	1266.35	447.08	847
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic	14	3134	22.73902	101.3868	22	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Bisoid	1	2379	22.69837	100.8847	8	BT	178	103	51.7550352307724	0.069	Eurasia	AGR	EW	5	Temperate conifer forest	71.4	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1345.27	225.61	619.71
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic	14	3134	22.73902	101.3868	22	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Hanic	14	2033	22.55172	101.3093	11	BT	178	174	22.3186931849566	0.02	Eurasia	AGR	NS	5	Temperate conifer forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1385.05	236.64	628
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,Tamar	5	1431	27.84408	87.1202	6	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,Tamar,Yakkha-Athpariyic	1	1074	27.17489	87.7179	3	BT	80	87	95.035611458297	0.266	Eurasia	AGR	NS	10	Evegreen taiga/montane forest	58.3	99	NA	50	3567.31	1079.71	408.08
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,CentralTibetan	7	992	28.2922	85.4257	16	MD	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,CentralTibetan,South-WesternTibetic	17	989	28.82472	85.17883	15	BT	157	79	64.0056642360917	21.335	Eurasia	AGR	NS	28	Land ice	100	5	Temperate Conifer Forests 	62.5	3301.5	663.43	573
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,Lahauli-Spiti	5	865	31.35279	82.29405	4	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,Lahauli-Spiti,Spiti-Jad	1	573	31.72077	80.43204	2	BT	93	77	181.348234519858	0.621	Eurasia	AGR	EW	24	Dwarf shrub tundra	70	10	Montane Grasslands & Shrublands 	80	5266.03	262.87	194.07
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Hanic	14	2033	22.55172	101.3093	11	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Hanic,Bi-Ka	6	1851	22.511	101.652	4	MD	174	105	35.5276129977284	0.195	Eurasia	AGR	EW	5	Temperate conifer forest	50	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1296.98	244.17	623.5
Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Hanic	14	2033	22.55172	101.3093	11	BT	Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Hanic,Ha-Ya	1	707	22.39172	101.736	6	BT	174	127	47.3693131136532	0.036	Eurasia	AGR	EW	13	Tropical xerophytic shrubland	57.1	1	Tropical & Subtropical Moist Broadleaf Forests 	100	1284.4	245.24	650.14
Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,UpperArun,Lohorung-Yamphu	2	1076	27.771	86.62399	3	BT	Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,UpperArun,Lohorung-Yamphu,Yamphuic	1	420	27.2893	86.73547	2	BT	86	77	54.7401600770291	0.083	Eurasia	AGR	NS	10	Evegreen taiga/montane forest	100	10	Montane Grasslands & Shrublands 	42.9	4371.59	1211.22	205
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,CentralTibetan,South-WesternTibetic	17	989	28.82472	85.17883	15	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,CentralTibetan,South-WesternTibetic,Kyirong-Kagate	2	876	27.87877	85.43841	5	BT	79	89	108.32967468929	0.959	Eurasia	AGR	NS	25	Prostrate shrub tundra	100	10	Montane Grasslands & Shrublands 	100	4954.05	479.84	165
Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,CentralTibetan,South-WesternTibetic	17	989	28.82472	85.17883	15	BT	Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,MiddleOldTibetan,LateOldTibetan,CentralTibetan,South-WesternTibetic,Sherpa-Jirel	1	862	28.40005	85.79403	3	BT	79	81	76.4805100076742	0.602	Eurasia	AGR	EW	24	Dwarf shrub tundra	50	10	Montane Grasslands & Shrublands 	100	4974.83	421.92	217.5
